Vehicle ID; Next Stop ID; Updated At; Scheduled Arrival; Predicted Arrival
39425377;28741;2019-01-22T14:02:20-05:00;2019-01-22T14:10:00-05:00;null
39425378;2762;2019-01-22T14:02:55-05:00;2019-01-22T13:45:00-05:00;2019-01-22T14:02:58-05:00
39425388;21773;2019-01-22T14:02:34-05:00;2019-01-22T13:47:00-05:00;2019-01-22T14:04:15-05:00
39425385;91391;2019-01-22T14:02:35-05:00;2019-01-22T14:04:00-05:00;2019-01-22T14:03:52-05:00
39425377;28741;2019-01-22T14:04:13-05:00;2019-01-22T14:10:00-05:00;null
39425378;2612;2019-01-22T14:04:13-05:00;2019-01-22T13:46:00-05:00;2019-01-22T14:05:02-05:00
39425385;91391;2019-01-22T14:03:51-05:00;2019-01-22T14:04:00-05:00;2019-01-22T14:03:38-05:00
39425378;2612;2019-01-22T14:05:05-05:00;2019-01-22T13:46:00-05:00;2019-01-22T14:05:08-05:00
39425377;28741;2019-01-22T14:05:05-05:00;2019-01-22T14:10:00-05:00;null
39425388;21773;2019-01-22T14:04:46-05:00;2019-01-22T13:47:00-05:00;2019-01-22T14:04:44-05:00
39425385;11803;2019-01-22T14:04:45-05:00;2019-01-22T14:08:00-05:00;2019-01-22T14:06:48-05:00
39425377;28741;2019-01-22T14:05:24-05:00;2019-01-22T14:10:00-05:00;null
39425378;2612;2019-01-22T14:05:51-05:00;2019-01-22T13:46:00-05:00;null
39425388;12231;2019-01-22T14:05:34-05:00;2019-01-22T13:52:00-05:00;2019-01-22T14:06:38-05:00
39425385;11803;2019-01-22T14:05:45-05:00;2019-01-22T14:08:00-05:00;2019-01-22T14:06:52-05:00
39425377;28741;2019-01-22T14:06:21-05:00;2019-01-22T14:10:00-05:00;null
39425385;11803;2019-01-22T14:06:33-05:00;2019-01-22T14:08:00-05:00;2019-01-22T14:07:29-05:00
39425388;12231;2019-01-22T14:07:45-05:00;2019-01-22T13:52:00-05:00;2019-01-22T14:07:49-05:00
39425385;11803;2019-01-22T14:07:16-05:00;2019-01-22T14:08:00-05:00;2019-01-22T14:08:00-05:00
39425378;2514;2019-01-22T14:08:02-05:00;2019-01-22T13:50:00-05:00;2019-01-22T14:09:34-05:00
39425377;28741;2019-01-22T14:09:04-05:00;2019-01-22T14:10:00-05:00;null
39425388;2521;2019-01-22T14:08:44-05:00;2019-01-22T13:54:00-05:00;2019-01-22T14:10:47-05:00
39425385;11803;2019-01-22T14:08:40-05:00;2019-01-22T14:08:00-05:00;null
39425377;28741;2019-01-22T14:09:21-05:00;2019-01-22T14:10:00-05:00;null
39425378;2514;2019-01-22T14:10:06-05:00;2019-01-22T13:50:00-05:00;2019-01-22T14:11:09-05:00
39425388;2521;2019-01-22T14:09:48-05:00;2019-01-22T13:54:00-05:00;2019-01-22T14:10:29-05:00
39425385;11803;2019-01-22T14:09:39-05:00;2019-01-22T14:08:00-05:00;null
39425377;12759;2019-01-22T14:11:04-05:00;2019-01-22T14:13:00-05:00;2019-01-22T14:15:45-05:00
39425378;2514;2019-01-22T14:11:02-05:00;2019-01-22T13:50:00-05:00;2019-01-22T14:11:00-05:00
39425388;2521;2019-01-22T14:10:30-05:00;2019-01-22T13:54:00-05:00;2019-01-22T14:11:10-05:00
39425385;1805;2019-01-22T14:10:26-05:00;2019-01-22T14:10:00-05:00;2019-01-22T14:11:14-05:00
39425377;12759;2019-01-22T14:11:55-05:00;2019-01-22T14:13:00-05:00;2019-01-22T14:14:38-05:00
39425388;2521;2019-01-22T14:11:33-05:00;2019-01-22T13:54:00-05:00;2019-01-22T14:11:42-05:00
39425378;2518;2019-01-22T14:11:51-05:00;2019-01-22T13:54:00-05:00;2019-01-22T14:14:39-05:00
39425385;1805;2019-01-22T14:11:42-05:00;2019-01-22T14:10:00-05:00;2019-01-22T14:11:44-05:00
39425388;2525;2019-01-22T14:12:47-05:00;2019-01-22T13:58:00-05:00;2019-01-22T14:13:34-05:00
39425377;12759;2019-01-22T14:12:44-05:00;2019-01-22T14:13:00-05:00;2019-01-22T14:15:51-05:00
39425378;2518;2019-01-22T14:13:08-05:00;2019-01-22T13:54:00-05:00;2019-01-22T14:14:19-05:00
39425385;1807;2019-01-22T14:12:49-05:00;2019-01-22T14:14:00-05:00;2019-01-22T14:13:31-05:00
39425388;2525;2019-01-22T14:13:51-05:00;2019-01-22T13:58:00-05:00;2019-01-22T14:13:56-05:00
39425377;12759;2019-01-22T14:14:06-05:00;2019-01-22T14:13:00-05:00;2019-01-22T14:17:00-05:00
39425378;2518;2019-01-22T14:14:10-05:00;2019-01-22T13:54:00-05:00;2019-01-22T14:14:10-05:00
39425385;1807;2019-01-22T14:13:54-05:00;2019-01-22T14:14:00-05:00;2019-01-22T14:13:50-05:00
39425377;12759;2019-01-22T14:15:00-05:00;2019-01-22T14:13:00-05:00;2019-01-22T14:16:25-05:00
39425385;1809;2019-01-22T14:14:45-05:00;2019-01-22T14:16:00-05:00;2019-01-22T14:14:48-05:00
39425378;34579;2019-01-22T14:15:59-05:00;2019-01-22T13:56:00-05:00;2019-01-22T14:17:43-05:00
39425377;12759;2019-01-22T14:16:05-05:00;2019-01-22T14:13:00-05:00;2019-01-22T14:16:09-05:00
39425388;2531;2019-01-22T14:15:45-05:00;2019-01-22T14:01:00-05:00;2019-01-22T14:16:06-05:00
39425385;11809;2019-01-22T14:15:40-05:00;2019-01-22T14:17:00-05:00;null
39425377;2762;2019-01-22T14:17:01-05:00;2019-01-22T14:15:00-05:00;2019-01-22T14:17:50-05:00
39425378;34579;2019-01-22T14:17:01-05:00;2019-01-22T13:56:00-05:00;2019-01-22T14:17:48-05:00
39425388;2531;2019-01-22T14:16:38-05:00;2019-01-22T14:01:00-05:00;null
39425385;1810;2019-01-22T14:16:40-05:00;2019-01-22T14:18:00-05:00;2019-01-22T14:17:53-05:00
39425377;2762;2019-01-22T14:17:38-05:00;2019-01-22T14:15:00-05:00;2019-01-22T14:18:02-05:00
39425388;2531;2019-01-22T14:17:32-05:00;2019-01-22T14:01:00-05:00;null
39425378;11771;2019-01-22T14:18:05-05:00;2019-01-22T13:59:00-05:00;2019-01-22T14:20:01-05:00
39425385;1810;2019-01-22T14:17:41-05:00;2019-01-22T14:18:00-05:00;2019-01-22T14:18:54-05:00
39425377;2612;2019-01-22T14:19:04-05:00;2019-01-22T14:16:00-05:00;2019-01-22T14:20:15-05:00
39425385;1810;2019-01-22T14:18:46-05:00;2019-01-22T14:18:00-05:00;2019-01-22T14:18:43-05:00
39425378;11771;2019-01-22T14:19:59-05:00;2019-01-22T13:59:00-05:00;2019-01-22T14:20:06-05:00
39425377;2612;2019-01-22T14:19:54-05:00;2019-01-22T14:16:00-05:00;2019-01-22T14:20:14-05:00
39425388;2774;2019-01-22T14:19:33-05:00;2019-01-22T14:03:00-05:00;2019-01-22T14:19:34-05:00
39425385;21772;2019-01-22T14:19:41-05:00;2019-01-22T14:23:00-05:00;2019-01-22T14:20:28-05:00
39425377;2612;2019-01-22T14:21:06-05:00;2019-01-22T14:16:00-05:00;2019-01-22T14:20:30-05:00
39425378;22173;2019-01-22T14:21:05-05:00;2019-01-22T14:02:00-05:00;2019-01-22T14:22:51-05:00
39425388;2778;2019-01-22T14:20:43-05:00;2019-01-22T14:05:00-05:00;2019-01-22T14:21:16-05:00
39425385;21772;2019-01-22T14:20:42-05:00;2019-01-22T14:23:00-05:00;2019-01-22T14:20:42-05:00
39425377;2612;2019-01-22T14:22:06-05:00;2019-01-22T14:16:00-05:00;2019-01-22T14:21:45-05:00
39425385;21773;2019-01-22T14:21:45-05:00;2019-01-22T14:27:00-05:00;2019-01-22T14:23:54-05:00
39425377;2612;2019-01-22T14:22:06-05:00;2019-01-22T14:16:00-05:00;2019-01-22T14:22:07-05:00
39425378;22173;2019-01-22T14:23:04-05:00;2019-01-22T14:02:00-05:00;null
39425388;2874;2019-01-22T14:22:48-05:00;2019-01-22T14:10:00-05:00;2019-01-22T14:23:56-05:00
39425385;21773;2019-01-22T14:22:48-05:00;2019-01-22T14:27:00-05:00;2019-01-22T14:24:02-05:00
39425377;2612;2019-01-22T14:24:02-05:00;2019-01-22T14:16:00-05:00;null
39425378;1773;2019-01-22T14:23:59-05:00;2019-01-22T14:05:00-05:00;2019-01-22T14:25:22-05:00
39425388;2874;2019-01-22T14:23:41-05:00;2019-01-22T14:10:00-05:00;2019-01-22T14:24:28-05:00
39425385;21773;2019-01-22T14:23:39-05:00;2019-01-22T14:27:00-05:00;null
39425385;12231;2019-01-22T14:24:38-05:00;2019-01-22T14:33:00-05:00;2019-01-22T14:25:51-05:00
39425385;12231;2019-01-22T14:25:47-05:00;2019-01-22T14:33:00-05:00;2019-01-22T14:26:24-05:00
39425377;2514;2019-01-22T14:27:05-05:00;2019-01-22T14:20:00-05:00;2019-01-22T14:29:37-05:00
39425385;12231;2019-01-22T14:26:40-05:00;2019-01-22T14:33:00-05:00;2019-01-22T14:26:40-05:00
39425377;2514;2019-01-22T14:28:08-05:00;2019-01-22T14:20:00-05:00;2019-01-22T14:28:24-05:00
39425378;1775;2019-01-22T14:28:09-05:00;2019-01-22T14:07:00-05:00;2019-01-22T14:28:27-05:00
39424627;28741;2019-01-22T14:27:32-05:00;2019-01-22T14:39:00-05:00;null
39425385;2521;2019-01-22T14:27:50-05:00;2019-01-22T14:36:00-05:00;2019-01-22T14:28:36-05:00
39425377;2514;2019-01-22T14:29:06-05:00;2019-01-22T14:20:00-05:00;2019-01-22T14:28:48-05:00
39424627;28741;2019-01-22T14:28:32-05:00;2019-01-22T14:39:00-05:00;null
39425378;1775;2019-01-22T14:29:04-05:00;2019-01-22T14:07:00-05:00;2019-01-22T14:28:56-05:00
39425385;2521;2019-01-22T14:28:42-05:00;2019-01-22T14:36:00-05:00;2019-01-22T14:29:11-05:00
39425377;2518;2019-01-22T14:30:10-05:00;2019-01-22T14:24:00-05:00;2019-01-22T14:31:37-05:00
39425378;9434;2019-01-22T14:30:04-05:00;2019-01-22T14:08:00-05:00;2019-01-22T14:29:58-05:00
39424627;28741;2019-01-22T14:29:32-05:00;2019-01-22T14:39:00-05:00;null
39425385;2521;2019-01-22T14:29:39-05:00;2019-01-22T14:36:00-05:00;2019-01-22T14:29:33-05:00
39425378;1778;2019-01-22T14:31:02-05:00;2019-01-22T14:11:00-05:00;2019-01-22T14:31:45-05:00
39425385;2525;2019-01-22T14:30:43-05:00;2019-01-22T14:40:00-05:00;2019-01-22T14:32:28-05:00
39424627;28741;2019-01-22T14:31:32-05:00;2019-01-22T14:39:00-05:00;null
39425378;1778;2019-01-22T14:32:01-05:00;2019-01-22T14:11:00-05:00;2019-01-22T14:32:04-05:00
39425377;2518;2019-01-22T14:32:05-05:00;2019-01-22T14:24:00-05:00;2019-01-22T14:32:14-05:00
39425385;2525;2019-01-22T14:31:46-05:00;2019-01-22T14:40:00-05:00;2019-01-22T14:32:45-05:00
39425377;2518;2019-01-22T14:33:00-05:00;2019-01-22T14:24:00-05:00;2019-01-22T14:32:53-05:00
39425378;1780;2019-01-22T14:33:04-05:00;2019-01-22T14:14:00-05:00;2019-01-22T14:35:48-05:00
39424627;28741;2019-01-22T14:32:32-05:00;2019-01-22T14:39:00-05:00;null
39425385;2525;2019-01-22T14:32:42-05:00;2019-01-22T14:40:00-05:00;2019-01-22T14:32:40-05:00
39425377;34579;2019-01-22T14:34:01-05:00;2019-01-22T14:26:00-05:00;2019-01-22T14:35:39-05:00
39425385;2525;2019-01-22T14:33:39-05:00;2019-01-22T14:40:00-05:00;null
39425377;34579;2019-01-22T14:34:59-05:00;2019-01-22T14:26:00-05:00;2019-01-22T14:36:13-05:00
39425385;2531;2019-01-22T14:34:42-05:00;2019-01-22T14:44:00-05:00;2019-01-22T14:35:11-05:00
39425392;1799;2019-01-22T14:36:07-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:37:28-05:00
39424627;28741;2019-01-22T14:35:45-05:00;2019-01-22T14:39:00-05:00;null
39425377;34579;2019-01-22T14:35:49-05:00;2019-01-22T14:26:00-05:00;2019-01-22T14:36:15-05:00
39425385;2774;2019-01-22T14:35:34-05:00;2019-01-22T14:46:00-05:00;2019-01-22T14:36:31-05:00
39425377;34579;2019-01-22T14:36:54-05:00;2019-01-22T14:26:00-05:00;2019-01-22T14:36:56-05:00
39425392;1799;2019-01-22T14:37:01-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:36:55-05:00
39424627;28741;2019-01-22T14:36:35-05:00;2019-01-22T14:39:00-05:00;null
39425385;2774;2019-01-22T14:36:46-05:00;2019-01-22T14:46:00-05:00;2019-01-22T14:36:55-05:00
39425377;11771;2019-01-22T14:38:05-05:00;2019-01-22T14:29:00-05:00;2019-01-22T14:38:49-05:00
39424627;28741;2019-01-22T14:37:25-05:00;2019-01-22T14:39:00-05:00;2019-01-22T14:39:00-05:00
39425392;1799;2019-01-22T14:37:57-05:00;2019-01-22T14:35:00-05:00;null
39425385;2778;2019-01-22T14:37:47-05:00;2019-01-22T14:48:00-05:00;2019-01-22T14:38:22-05:00
39425385;2777;2019-01-22T14:38:46-05:00;2019-01-22T14:49:00-05:00;2019-01-22T14:38:50-05:00
39424627;12759;2019-01-22T14:39:44-05:00;2019-01-22T14:42:00-05:00;2019-01-22T14:41:39-05:00
39425392;1805;2019-01-22T14:39:46-05:00;2019-01-22T14:43:00-05:00;2019-01-22T14:46:14-05:00
39425385;2874;2019-01-22T14:39:45-05:00;2019-01-22T14:53:00-05:00;2019-01-22T14:42:41-05:00
39425392;1805;2019-01-22T14:40:46-05:00;2019-01-22T14:43:00-05:00;2019-01-22T14:47:13-05:00
39425385;2874;2019-01-22T14:40:50-05:00;2019-01-22T14:53:00-05:00;2019-01-22T14:43:06-05:00
39424627;12759;2019-01-22T14:41:51-05:00;2019-01-22T14:42:00-05:00;2019-01-22T14:42:17-05:00
39425385;2874;2019-01-22T14:41:17-05:00;2019-01-22T14:53:00-05:00;2019-01-22T14:43:18-05:00
39425377;1773;2019-01-22T14:43:12-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:45:57-05:00
39425392;1805;2019-01-22T14:43:14-05:00;2019-01-22T14:43:00-05:00;2019-01-22T14:44:04-05:00
39425385;2874;2019-01-22T14:42:22-05:00;2019-01-22T14:53:00-05:00;2019-01-22T14:44:25-05:00
39425392;1805;2019-01-22T14:43:52-05:00;2019-01-22T14:43:00-05:00;2019-01-22T14:44:51-05:00
39425377;1773;2019-01-22T14:44:05-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:46:16-05:00
39425385;2874;2019-01-22T14:43:45-05:00;2019-01-22T14:53:00-05:00;2019-01-22T14:43:56-05:00
39425377;1773;2019-01-22T14:44:58-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:47:14-05:00
39424628;28741;2019-01-22T14:44:45-05:00;2019-01-22T15:08:00-05:00;null
39425377;1773;2019-01-22T14:46:09-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:47:43-05:00
39424627;2612;2019-01-22T14:45:32-05:00;2019-01-22T14:45:00-05:00;2019-01-22T14:46:27-05:00
39425378;1780;2019-01-22T14:46:11-05:00;2019-01-22T14:14:00-05:00;null
39424628;28741;2019-01-22T14:45:49-05:00;2019-01-22T15:08:00-05:00;null
39425392;1805;2019-01-22T14:47:11-05:00;2019-01-22T14:43:00-05:00;2019-01-22T14:48:13-05:00
39425377;1773;2019-01-22T14:47:10-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:48:05-05:00
39424627;2612;2019-01-22T14:46:46-05:00;2019-01-22T14:45:00-05:00;2019-01-22T14:47:32-05:00
39424628;28741;2019-01-22T14:46:17-05:00;2019-01-22T15:08:00-05:00;null
39425392;1805;2019-01-22T14:47:41-05:00;2019-01-22T14:43:00-05:00;2019-01-22T14:49:08-05:00
39425377;1773;2019-01-22T14:48:02-05:00;2019-01-22T14:35:00-05:00;2019-01-22T14:48:04-05:00
39424627;2612;2019-01-22T14:47:42-05:00;2019-01-22T14:45:00-05:00;2019-01-22T14:48:02-05:00
39424628;28741;2019-01-22T14:47:17-05:00;2019-01-22T15:08:00-05:00;null
39425377;1775;2019-01-22T14:49:06-05:00;2019-01-22T14:37:00-05:00;2019-01-22T14:49:35-05:00
39425392;1807;2019-01-22T14:49:09-05:00;2019-01-22T14:47:00-05:00;2019-01-22T14:49:29-05:00
39424627;2612;2019-01-22T14:48:51-05:00;2019-01-22T14:45:00-05:00;2019-01-22T14:49:12-05:00
39424628;28741;2019-01-22T14:48:49-05:00;2019-01-22T15:08:00-05:00;null
39425377;1775;2019-01-22T14:50:05-05:00;2019-01-22T14:37:00-05:00;2019-01-22T14:50:04-05:00
39425392;1808;2019-01-22T14:50:04-05:00;2019-01-22T14:48:00-05:00;2019-01-22T14:53:44-05:00
39424627;2612;2019-01-22T14:49:42-05:00;2019-01-22T14:45:00-05:00;2019-01-22T14:50:07-05:00
39424628;28741;2019-01-22T14:49:45-05:00;2019-01-22T15:08:00-05:00;null
39424628;28741;2019-01-22T14:50:40-05:00;2019-01-22T15:08:00-05:00;null
39425392;11803;2019-01-22T14:51:46-05:00;2019-01-22T14:41:00-05:00;null
39425377;1778;2019-01-22T14:51:30-05:00;2019-01-22T14:41:00-05:00;2019-01-22T14:52:42-05:00
39424628;28741;2019-01-22T14:51:36-05:00;2019-01-22T15:08:00-05:00;null
39424627;2612;2019-01-22T14:52:46-05:00;2019-01-22T14:45:00-05:00;2019-01-22T14:52:37-05:00
39425392;11803;2019-01-22T14:52:46-05:00;2019-01-22T14:41:00-05:00;null
39425377;1778;2019-01-22T14:53:06-05:00;2019-01-22T14:41:00-05:00;2019-01-22T14:53:23-05:00
39424628;28741;2019-01-22T14:52:00-05:00;2019-01-22T15:08:00-05:00;null
39424628;28741;2019-01-22T14:53:00-05:00;2019-01-22T15:08:00-05:00;null
39425377;1780;2019-01-22T14:54:53-05:00;2019-01-22T14:44:00-05:00;2019-01-22T14:58:07-05:00
39425392;11803;2019-01-22T14:55:04-05:00;2019-01-22T14:41:00-05:00;null
39424628;28741;2019-01-22T14:54:00-05:00;2019-01-22T15:08:00-05:00;null
39424627;2514;2019-01-22T14:55:52-05:00;2019-01-22T14:49:00-05:00;2019-01-22T14:57:19-05:00
39425392;11803;2019-01-22T14:56:08-05:00;2019-01-22T14:41:00-05:00;2019-01-22T14:56:16-05:00
39424628;28741;2019-01-22T14:55:00-05:00;2019-01-22T15:08:00-05:00;null
39424627;2514;2019-01-22T14:56:48-05:00;2019-01-22T14:49:00-05:00;2019-01-22T14:57:40-05:00
39425378;31317;2019-01-22T14:57:10-05:00;2019-01-22T14:16:00-05:00;null
39425377;1780;2019-01-22T14:56:54-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:00:04-05:00
39424628;28741;2019-01-22T14:56:06-05:00;2019-01-22T15:08:00-05:00;null
39425377;1780;2019-01-22T14:57:50-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:01:00-05:00
39424627;2514;2019-01-22T14:57:41-05:00;2019-01-22T14:49:00-05:00;2019-01-22T14:57:57-05:00
39425378;31317;2019-01-22T14:57:58-05:00;2019-01-22T14:16:00-05:00;2019-01-22T15:00:14-05:00
39424628;28741;2019-01-22T14:56:06-05:00;2019-01-22T15:08:00-05:00;null
39425378;31317;2019-01-22T14:59:00-05:00;2019-01-22T14:16:00-05:00;2019-01-22T14:59:35-05:00
39425377;1780;2019-01-22T14:58:32-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:01:38-05:00
39424627;2514;2019-01-22T14:58:27-05:00;2019-01-22T14:49:00-05:00;2019-01-22T14:58:28-05:00
39424628;28741;2019-01-22T14:58:07-05:00;2019-01-22T15:08:00-05:00;null
39424628;28741;2019-01-22T14:59:07-05:00;2019-01-22T15:08:00-05:00;null
39425378;1784;2019-01-22T15:00:55-05:00;2019-01-22T14:18:00-05:00;2019-01-22T15:00:56-05:00
39424628;28741;2019-01-22T15:00:07-05:00;2019-01-22T15:08:00-05:00;null
39425377;1780;2019-01-22T15:01:38-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:04:11-05:00
39424628;28741;2019-01-22T15:01:36-05:00;2019-01-22T15:08:00-05:00;null
39424627;2518;2019-01-22T15:02:40-05:00;2019-01-22T14:54:00-05:00;2019-01-22T15:02:36-05:00
39425377;1780;2019-01-22T15:02:32-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:05:08-05:00
39424628;28741;2019-01-22T15:02:07-05:00;2019-01-22T15:08:00-05:00;null
39425377;1780;2019-01-22T15:04:03-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:05:58-05:00
39424627;2518;2019-01-22T15:03:15-05:00;2019-01-22T14:54:00-05:00;null
39424628;28741;2019-01-22T15:03:07-05:00;2019-01-22T15:08:00-05:00;null
39425377;1780;2019-01-22T15:04:32-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:06:51-05:00
39425392;2521;2019-01-22T15:05:05-05:00;2019-01-22T15:09:00-05:00;2019-01-22T15:06:14-05:00
39424627;34579;2019-01-22T15:04:47-05:00;2019-01-22T14:57:00-05:00;2019-01-22T15:06:59-05:00
39424628;28741;2019-01-22T15:04:07-05:00;2019-01-22T15:08:00-05:00;null
39425377;1780;2019-01-22T15:06:10-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:07:02-05:00
39424628;28741;2019-01-22T15:05:07-05:00;2019-01-22T15:08:00-05:00;null
39425392;2521;2019-01-22T15:07:10-05:00;2019-01-22T15:09:00-05:00;null
39424628;28741;2019-01-22T15:06:07-05:00;2019-01-22T15:08:00-05:00;null
39424627;11771;2019-01-22T15:07:38-05:00;2019-01-22T15:00:00-05:00;2019-01-22T15:08:33-05:00
39425377;1780;2019-01-22T15:07:50-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:08:26-05:00
39424628;28741;2019-01-22T15:07:07-05:00;2019-01-22T15:08:00-05:00;null
39425392;2525;2019-01-22T15:09:09-05:00;2019-01-22T15:13:00-05:00;2019-01-22T15:09:48-05:00
39424627;11771;2019-01-22T15:08:50-05:00;2019-01-22T15:00:00-05:00;2019-01-22T15:09:35-05:00
39424628;12759;2019-01-22T15:08:50-05:00;2019-01-22T15:12:00-05:00;2019-01-22T15:11:19-05:00
39425377;1780;2019-01-22T15:09:32-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:10:06-05:00
39424627;11771;2019-01-22T15:09:46-05:00;2019-01-22T15:00:00-05:00;2019-01-22T15:10:22-05:00
39424628;12759;2019-01-22T15:09:46-05:00;2019-01-22T15:12:00-05:00;2019-01-22T15:10:59-05:00
39425377;1780;2019-01-22T15:10:32-05:00;2019-01-22T14:44:00-05:00;2019-01-22T15:11:06-05:00
39425392;2525;2019-01-22T15:10:54-05:00;2019-01-22T15:13:00-05:00;2019-01-22T15:10:51-05:00
39424628;12759;2019-01-22T15:10:52-05:00;2019-01-22T15:12:00-05:00;2019-01-22T15:11:48-05:00
39424627;22173;2019-01-22T15:11:39-05:00;2019-01-22T15:03:00-05:00;2019-01-22T15:13:29-05:00
39424628;12759;2019-01-22T15:11:41-05:00;2019-01-22T15:12:00-05:00;2019-01-22T15:11:44-05:00
39425392;2531;2019-01-22T15:12:51-05:00;2019-01-22T15:17:00-05:00;2019-01-22T15:13:20-05:00
39424628;2762;2019-01-22T15:12:39-05:00;2019-01-22T15:13:00-05:00;2019-01-22T15:14:00-05:00
39425392;2531;2019-01-22T15:13:59-05:00;2019-01-22T15:17:00-05:00;2019-01-22T15:14:20-05:00
39424628;2762;2019-01-22T15:13:43-05:00;2019-01-22T15:13:00-05:00;2019-01-22T15:14:32-05:00
39424627;1773;2019-01-22T15:14:46-05:00;2019-01-22T15:09:00-05:00;2019-01-22T15:18:08-05:00
39424628;2762;2019-01-22T15:14:45-05:00;2019-01-22T15:13:00-05:00;2019-01-22T15:15:27-05:00
39425377;31317;2019-01-22T15:16:01-05:00;2019-01-22T14:46:00-05:00;null
39424628;2612;2019-01-22T15:15:39-05:00;2019-01-22T15:15:00-05:00;2019-01-22T15:16:36-05:00
39425377;1784;2019-01-22T15:16:59-05:00;2019-01-22T14:48:00-05:00;null
39425392;2774;2019-01-22T15:17:06-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:18:39-05:00
39424627;1773;2019-01-22T15:16:44-05:00;2019-01-22T15:09:00-05:00;2019-01-22T15:17:58-05:00
39424628;2612;2019-01-22T15:16:44-05:00;2019-01-22T15:15:00-05:00;2019-01-22T15:17:00-05:00
39425377;17861;2019-01-22T15:18:05-05:00;2019-01-22T14:52:00-05:00;2019-01-22T15:18:21-05:00
39424627;1775;2019-01-22T15:17:52-05:00;2019-01-22T15:12:00-05:00;2019-01-22T15:19:11-05:00
39425392;2774;2019-01-22T15:17:58-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:18:50-05:00
39424628;2612;2019-01-22T15:17:44-05:00;2019-01-22T15:15:00-05:00;2019-01-22T15:18:02-05:00
39425392;2774;2019-01-22T15:19:02-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:18:58-05:00
39424628;2514;2019-01-22T15:18:42-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:21:06-05:00
39425392;2774;2019-01-22T15:20:03-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:19:57-05:00
39424611;17863;2019-01-22T15:19:49-05:00;2019-01-22T15:03:00-05:00;null
39424627;1775;2019-01-22T15:19:44-05:00;2019-01-22T15:12:00-05:00;2019-01-22T15:19:43-05:00
39424628;2514;2019-01-22T15:19:42-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:21:55-05:00
39425392;2774;2019-01-22T15:20:51-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:20:23-05:00
39424611;17863;2019-01-22T15:20:50-05:00;2019-01-22T15:03:00-05:00;null
39424627;9434;2019-01-22T15:20:47-05:00;2019-01-22T15:13:00-05:00;null
39424628;2514;2019-01-22T15:20:47-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:22:01-05:00
39425392;2778;2019-01-22T15:22:07-05:00;2019-01-22T15:21:00-05:00;2019-01-22T15:23:57-05:00
39424627;1778;2019-01-22T15:21:42-05:00;2019-01-22T15:16:00-05:00;2019-01-22T15:22:32-05:00
39424628;2514;2019-01-22T15:21:48-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:22:28-05:00
39425392;2777;2019-01-22T15:23:06-05:00;2019-01-22T15:22:00-05:00;2019-01-22T15:23:08-05:00
39424627;1778;2019-01-22T15:22:47-05:00;2019-01-22T15:16:00-05:00;2019-01-22T15:23:30-05:00
39424611;17863;2019-01-22T15:22:34-05:00;2019-01-22T15:03:00-05:00;null
39424628;2514;2019-01-22T15:22:45-05:00;2019-01-22T15:19:00-05:00;2019-01-22T15:22:41-05:00
39424627;1778;2019-01-22T15:23:43-05:00;2019-01-22T15:16:00-05:00;2019-01-22T15:24:14-05:00
39425392;2874;2019-01-22T15:24:03-05:00;2019-01-22T15:26:00-05:00;2019-01-22T15:25:39-05:00
39424611;17863;2019-01-22T15:23:34-05:00;2019-01-22T15:03:00-05:00;null
39424628;2518;2019-01-22T15:23:43-05:00;2019-01-22T15:24:00-05:00;2019-01-22T15:25:04-05:00
39424628;2518;2019-01-22T15:24:39-05:00;2019-01-22T15:24:00-05:00;2019-01-22T15:25:04-05:00
39424611;17863;2019-01-22T15:24:58-05:00;2019-01-22T15:03:00-05:00;null
39424627;1778;2019-01-22T15:25:40-05:00;2019-01-22T15:16:00-05:00;2019-01-22T15:25:30-05:00
39425392;2874;2019-01-22T15:25:58-05:00;2019-01-22T15:26:00-05:00;2019-01-22T15:26:38-05:00
39424628;2518;2019-01-22T15:25:42-05:00;2019-01-22T15:24:00-05:00;null
